nama_variabel,nama_wilayah,tahun,jenis_kelamin,tipe_daerah,presentase
Keluhan Kesehatan Masyarakat,Papua Barat,2022,perempuan,perkotaan,21.00010503
Keluhan Kesehatan Masyarakat,Papua,2022,perempuan,perkotaan,14.57594269
Keluhan Kesehatan Masyarakat,INDONESIA,2022,perempuan,perkotaan,29.14568848
Keluhan Kesehatan Masyarakat,Aceh,2022,perempuan,perdesaan,36.83495048
Keluhan Kesehatan Masyarakat,Sumatera Utara,2022,perempuan,perdesaan,34.26242887
Keluhan Kesehatan Masyarakat,Sumatera Barat,2022,perempuan,perdesaan,41.70034964
Keluhan Kesehatan Masyarakat,Riau,2022,perempuan,perdesaan,30.91687339
Keluhan Kesehatan Masyarakat,Jambi,2022,perempuan,perdesaan,32.33795648
Keluhan Kesehatan Masyarakat,Sumatera Selatan,2022,perempuan,perdesaan,33.53579688
Keluhan Kesehatan Masyarakat,Bengkulu,2022,perempuan,perdesaan,23.18172216
Keluhan Kesehatan Masyarakat,Lampung,2022,perempuan,perdesaan,38.55473292
Keluhan Kesehatan Masyarakat,Kepulauan Bangka Belitung,2022,perempuan,perdesaan,37.74173252
Keluhan Kesehatan Masyarakat,Kepulauan Riau,2022,perempuan,perdesaan,29.91304757
Keluhan Kesehatan Masyarakat,DKI Jakarta,2022,perempuan,perdesaan,0
Keluhan Kesehatan Masyarakat,Jawa Barat,2022,perempuan,perdesaan,40.39106158
Keluhan Kesehatan Masyarakat,Jawa Tengah,2022,perempuan,perdesaan,39.12592968
Keluhan Kesehatan Masyarakat,DI Yogyakarta,2022,perempuan,perdesaan,45.11419946
Keluhan Kesehatan Masyarakat,Jawa Timur,2022,perempuan,perdesaan,37.48126223
Keluhan Kesehatan Masyarakat,Banten,2022,perempuan,perdesaan,35.79989803
Keluhan Kesehatan Masyarakat,Bali,2022,perempuan,perdesaan,26.05892884
Keluhan Kesehatan Masyarakat,Nusa Tenggara Barat,2022,perempuan,perdesaan,50.82575766
Keluhan Kesehatan Masyarakat,Nusa Tenggara Timur,2022,perempuan,perdesaan,28.62649666
Keluhan Kesehatan Masyarakat,Kalimantan Barat,2022,perempuan,perdesaan,31.84882351
Keluhan Kesehatan Masyarakat,Kalimantan Tengah,2022,perempuan,perdesaan,27.73834967
Keluhan Kesehatan Masyarakat,Kalimantan Selatan,2022,perempuan,perdesaan,38.83524052
Keluhan Kesehatan Masyarakat,Kalimantan Timur,2022,perempuan,perdesaan,35.21896917
Keluhan Kesehatan Masyarakat,Kalimantan Utara,2022,perempuan,perdesaan,38.4763012
Keluhan Kesehatan Masyarakat,Sulawesi Utara,2022,perempuan,perdesaan,28.49843805
Keluhan Kesehatan Masyarakat,Sulawesi Tengah,2022,perempuan,perdesaan,24.08962874
Keluhan Kesehatan Masyarakat,Sulawesi Selatan,2022,perempuan,perdesaan,41.92083834
Keluhan Kesehatan Masyarakat,Sulawesi Tenggara,2022,perempuan,perdesaan,35.22575343
Keluhan Kesehatan Masyarakat,Gorontalo,2022,perempuan,perdesaan,39.07290028
Keluhan Kesehatan Masyarakat,Sulawesi Barat,2022,perempuan,perdesaan,32.61134775
Keluhan Kesehatan Masyarakat,Maluku,2022,perempuan,perdesaan,16.55297618
Keluhan Kesehatan Masyarakat,Maluku Utara,2022,perempuan,perdesaan,19.98522066
Keluhan Kesehatan Masyarakat,Papua Barat,2022,perempuan,perdesaan,22.01135305
Keluhan Kesehatan Masyarakat,Papua,2022,perempuan,perdesaan,9.928039706
Keluhan Kesehatan Masyarakat,INDONESIA,2022,perempuan,perdesaan,35.78596158
Keluhan Kesehatan Masyarakat,Aceh,2022,perempuan,gabungan,34.65859813
Keluhan Kesehatan Masyarakat,Sumatera Utara,2022,perempuan,gabungan,32.16513956
Keluhan Kesehatan Masyarakat,Sumatera Barat,2022,perempuan,gabungan,30.69469397
Keluhan Kesehatan Masyarakat,Riau,2022,perempuan,gabungan,28.33256692
Keluhan Kesehatan Masyarakat,Jambi,2022,perempuan,gabungan,27.39896858
Keluhan Kesehatan Masyarakat,Sumatera Selatan,2022,perempuan,gabungan,33.94110325
Keluhan Kesehatan Masyarakat,Bengkulu,2022,perempuan,gabungan,28.06696318
Keluhan Kesehatan Masyarakat,Lampung,2022,perempuan,gabungan,34.7633247
Keluhan Kesehatan Masyarakat,Kepulauan Bangka Belitung,2022,perempuan,gabungan,37.68901722
Keluhan Kesehatan Masyarakat,Kepulauan Riau,2022,perempuan,gabungan,19.3415869
Keluhan Kesehatan Masyarakat,DKI Jakarta,2022,perempuan,gabungan,17.54843094
Keluhan Kesehatan Masyarakat,Jawa Barat,2022,perempuan,gabungan,33.16613218
Keluhan Kesehatan Masyarakat,Jawa Tengah,2022,perempuan,gabungan,37.74745239
Keluhan Kesehatan Masyarakat,DI Yogyakarta,2022,perempuan,gabungan,38.58678407
Keluhan Kesehatan Masyarakat,Jawa Timur,2022,perempuan,gabungan,33.87678854
Keluhan Kesehatan Masyarakat,Banten,2022,perempuan,gabungan,25.57668259
Keluhan Kesehatan Masyarakat,Bali,2022,perempuan,gabungan,20.92075022
Keluhan Kesehatan Masyarakat,Nusa Tenggara Barat,2022,perempuan,gabungan,46.20701688
Keluhan Kesehatan Masyarakat,Nusa Tenggara Timur,2022,perempuan,gabungan,32.25276468
Keluhan Kesehatan Masyarakat,Kalimantan Barat,2022,perempuan,gabungan,26.30232864
Keluhan Kesehatan Masyarakat,Kalimantan Tengah,2022,perempuan,gabungan,26.10265938
Keluhan Kesehatan Masyarakat,Kalimantan Selatan,2022,perempuan,gabungan,34.30670319
Keluhan Kesehatan Masyarakat,Kalimantan Timur,2022,perempuan,gabungan,28.77796543
Keluhan Kesehatan Masyarakat,Kalimantan Utara,2022,perempuan,gabungan,36.53199398
Keluhan Kesehatan Masyarakat,Sulawesi Utara,2022,perempuan,gabungan,24.29725668
Keluhan Kesehatan Masyarakat,Sulawesi Tengah,2022,perempuan,gabungan,23.75097791
Keluhan Kesehatan Masyarakat,Sulawesi Selatan,2022,perempuan,gabungan,36.01094377
Keluhan Kesehatan Masyarakat,Sulawesi Tenggara,2022,perempuan,gabungan,33.31945722
Keluhan Kesehatan Masyarakat,Gorontalo,2022,perempuan,gabungan,39.26397448
Keluhan Kesehatan Masyarakat,Sulawesi Barat,2022,perempuan,gabungan,33.59873008
Keluhan Kesehatan Masyarakat,Maluku,2022,perempuan,gabungan,16.93505396
Keluhan Kesehatan Masyarakat,Maluku Utara,2022,perempuan,gabungan,18.73965591
Keluhan Kesehatan Masyarakat,Papua Barat,2022,perempuan,gabungan,21.58774514
Keluhan Kesehatan Masyarakat,Papua,2022,perempuan,gabungan,11.20679268
Keluhan Kesehatan Masyarakat,INDONESIA,2022,perempuan,gabungan,31.94315512
